"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"A2*1"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U6d3a"	"U6d3a"	0	"U6"	"U"	"U6"	"U"	"UK"	"UK"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H1ah"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2*1"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b12"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"C1b11"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2m*1"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1h1"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2ak*"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2a1"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2d1a"	"N"	8	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)*3"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2h1"	"A2h1"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U5b1f1a"	"U"	7	"U5"	"U"	"U"	"U"	"UK"	"UK"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2x"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H2a5a1"	"H2a2a1"	6	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2t"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1d2"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1c1b"	"C1c1"	1	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1d2"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D1"	"M35b"	7	"D1"	"D"	"M35"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2r1"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2l"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"V25"	"HV"	4	"V25"	"V"	"HV"	"HV"	"HV"	"HV"	"GSA-24v1-0_C1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"C1b*2"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1h2"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)"	"X2b6"	13	"A2"	"A"	"X2"	"X"	"A"	"X"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2c1c"	"B2"	3	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2c"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2v1a"	"L3e2b2"	15	"A2"	"A"	"L3"	"L"	"A"	"L3"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D1i2"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2m*2"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1i1"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2a"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H94"	"H"	1	"H94"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1h*"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D1k"	"M12a1a*"	11	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2j"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D1"	"M12a1a*"	10	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2m"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b7a"	"C"	5	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2d"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2ai"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b14*"	"C1b14"	1	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2"	"W1h"	8	"A2"	"A"	"W1"	"W"	"A"	"N2"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"W8"	"N"	4	"W8"	"W"	"N"	"N"	"N2"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2aj"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H10e"	"H"	3	"H10"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2s"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H10e"	"H"	3	"H10"	"H"	"H"	"H"	"HV"	"HV"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2l*"	"B2c2*"	5	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2l*"	"B2c2*"	5	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b3"	"C1b3"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2d1a"	"N"	8	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2g2"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2o*"	"N"	8	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2n"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2u"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2an*"	"W1e1a"	13	"A2"	"A"	"W1"	"W"	"A"	"N2"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1b11*2"	"C1b11*2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D2a1b"	"D2a"	2	"D2"	"D"	"D2"	"D"	"D"	"D"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D2a1a"	"D2a"	2	"D2"	"D"	"D2"	"D"	"D"	"D"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2b1"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1d1"	"C1d1"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2b1"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1b1*"	"C"	4	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2c1b"	"B2"	3	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2b1"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2v1+152"	"N"	8	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1b7a"	"C"	5	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D2a1a"	"D2a"	2	"D2"	"D"	"D2"	"D"	"D"	"D"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2i1"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1e"	"M12a1a*"	11	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2m*3"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2u"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1a1"	"M12a1a*"	12	"D1"	"D"	"M12"	"M"	"D"	"M*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2a"	"A2a"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v1-0_C1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D2a"	"D2a"	0	"D2"	"D"	"D2"	"D"	"D"	"D"	"GSA-24v1-0_C1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2b1"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2"	"N9a2*"	9	"A2"	"A"	"N9"	"N"	"A"	"N9"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1b2"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"GSA-24v1-0_C1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2ap"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"GSA-24v1-0_C1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2z"	"A2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2"	"A2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L1b1a3"	"L1b1a3"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L1b1a3"	"L1b1a3"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2k1a"	"A2k1a"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2"	"A2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2"	"A2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b3a*1"	"B2b3a*1"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b2"	"C1b2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2z"	"A2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b2"	"C1b2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b2"	"C1b2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2z"	"A2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1b1"	"L3d1b"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a7a"	"L1b1a7a"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b2"	"C1b2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2am"	"A2am"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L0a1b1a1"	"L0a1b1a1"	0	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"K1a4a1h*"	"K1a4a1h*"	0	"K1"	"K"	"K1"	"K"	"UK"	"UK"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J2a1a1"	"J2a1a1"	0	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J2a1a1"	"J2a1a1"	0	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U5b2b3a"	"U5b2b3"	1	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b+152"	"L3e2"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"C1b4"	"C1b4"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3e1e2"	"L3e1e2"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J1c2e"	"J1c1b1a"	6	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2b3a*1"	"B2b3a*1"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L1c3b1a"	"L1c3b1"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c3b1a"	"L1c3b1"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2k1a"	"A2k1a"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2k*"	"A2k*"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b4"	"C1b4"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b4"	"C1b4"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b2"	"C1b2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U2e1a1"	"U2e1a"	1	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e1e2"	"L3e1e2"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3e1e2"	"L3e1e2"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2k1a"	"A2k1a"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J1b1a1"	"J1b1"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C1d"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"L0a1a2"	"L0a1a"	2	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2ac1"	"A2ac"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2w"	"A2"	2	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2w"	"A2"	2	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)"	"A2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)+@16111"	"A2"	2	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4h3a6"	"D4h3a6"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2d"	"B2c2*"	4	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2q*"	"A2q*"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2d"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2w"	"A2"	2	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2c2*"	4	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2am"	"A2am"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H1b"	"H1b"	0	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U4b1b1"	"U4b1b1"	0	"U4"	"U"	"U4"	"U"	"UK"	"UK"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U4b1b1"	"U4b1b1"	0	"U4"	"U"	"U4"	"U"	"UK"	"UK"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2ah"	"A2"	2	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H13a1b"	"H13a"	2	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2*4"	"A2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2b1a3"	"L2b1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"GSA-24v2-0_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b2"	"C1b2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b3a*1"	"B2b3a*1"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b3a*1"	"B2b3a*1"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"GSA-24v2-0_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
